             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
       3202111_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202112_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202113_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202114_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202115_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202116_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202117_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202118_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202119_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202120_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202121_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202122_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202123_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202124_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202125_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202126_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202127_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202128_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202129_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202130_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202131_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202132_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202133_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202134_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202135_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202136_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202137_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202138_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202139_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202140_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202141_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202142_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202143_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202144_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202145_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202146_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202147_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202148_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202149_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202150_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202151_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202152_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202153_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202154_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202155_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202156_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202157_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202158_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202159_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202160_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202161_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202162_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202163_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202164_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202165_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202166_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202167_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202168_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202169_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202170_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202171_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202172_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202173_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202174_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202175_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202176_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202177_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202178_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202179_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202180_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202181_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202182_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202183_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202184_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202185_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202186_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202187_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202188_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202189_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202190_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202191_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202192_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202193_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202194_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202195_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202196_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202197_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202198_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202199_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202200_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202201_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202202_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202203_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202204_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202205_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202206_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202207_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202208_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202209_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202210_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202211_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202212_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202213_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202214_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202215_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202216_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202217_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202218_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202219_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202220_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202221_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202222_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202223_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202224_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202225_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202226_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202227_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202228_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202229_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202230_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202231_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202232_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202233_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202234_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202235_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202236_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202237_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202238_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202239_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202240_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202241_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202242_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202243_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202244_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202245_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202246_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202247_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202248_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202249_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202250_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202251_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202252_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202253_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202254_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202255_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202256_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202257_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202258_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202259_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202260_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202261_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202262_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202263_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202264_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202265_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202266_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202267_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202268_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202269_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202270_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202271_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202272_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202273_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202274_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202275_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202276_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202277_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202278_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202279_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202280_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202281_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202282_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202283_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202284_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202285_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202286_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202287_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202288_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202289_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202290_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202291_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202292_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202293_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202294_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202295_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202296_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202297_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202298_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202299_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202300_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202301_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202302_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202303_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202304_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202305_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202306_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202307_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202308_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202309_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202310_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202311_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202312_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3202313_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
